regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,obitosAcumulado,Recuperadosnovos,emAcompanhamentoNovos
Centro-Oeste,GO,,52,,,,2020-05-08,19,7018354.0,1053,49,,
Centro-Oeste,GO,,52,,,,2020-05-09,19,7018354.0,1069,47,,
Centro-Oeste,GO,,52,,,,2020-05-10,20,7018354.0,1093,47,,
Centro-Oeste,GO,,52,,,,2020-05-11,20,7018354.0,1100,49,,
Centro-Oeste,GO,,52,,,,2020-05-12,20,7018354.0,1115,52,,
Centro-Oeste,GO,,52,,,,2020-05-13,20,7018354.0,1134,61,,
Centro-Oeste,GO,,52,,,,2020-05-14,20,7018354.0,1423,64,,
Centro-Oeste,GO,,52,,,,2020-05-15,20,7018354.0,1572,67,,
Centro-Oeste,GO,,52,,,,2020-05-16,20,7018354.0,1640,69,,
Centro-Oeste,GO,,52,,,,2020-05-17,21,7018354.0,1692,70,,
Centro-Oeste,GO,,52,,,,2020-05-18,21,7018354.0,1749,73,,
Centro-Oeste,GO,,52,,,,2020-05-19,21,7018354.0,1846,73,,
Centro-Oeste,GO,,52,,,,2020-05-20,21,7018354.0,1978,78,,
Centro-Oeste,GO,,52,,,,2020-05-21,21,7018354.0,2114,85,,
Centro-Oeste,GO,,52,,,,2020-05-22,21,7018354.0,2304,93,,
Centro-Oeste,GO,,52,,,,2020-05-23,21,7018354.0,2377,95,,
Centro-Oeste,GO,,52,,,,2020-05-24,22,7018354.0,2443,95,,
Centro-Oeste,DF,,53,,,,2020-03-07,10,3015268.0,1,0,,
Centro-Oeste,DF,,53,,,,2020-03-08,11,3015268.0,1,0,,
Centro-Oeste,DF,,53,,,,2020-03-09,11,3015268.0,1,0,,
Centro-Oeste,DF,,53,,,,2020-03-10,11,3015268.0,1,0,,
Centro-Oeste,DF,,53,,,,2020-03-11,11,3015268.0,2,0,,
Centro-Oeste,DF,,53,,,,2020-03-12,11,3015268.0,2,0,,
Centro-Oeste,DF,,53,,,,2020-03-13,11,3015268.0,2,0,,
Centro-Oeste,DF,,53,,,,2020-03-14,11,3015268.0,6,0,,
Centro-Oeste,DF,,53,,,,2020-03-15,12,3015268.0,8,0,,
Centro-Oeste,DF,,53,,,,2020-03-16,12,3015268.0,13,0,,
Centro-Oeste,DF,,53,,,,2020-03-17,12,3015268.0,22,0,,
Centro-Oeste,DF,,53,,,,2020-03-18,12,3015268.0,26,0,,
Centro-Oeste,DF,,53,,,,2020-03-19,12,3015268.0,42,0,,
Centro-Oeste,DF,,53,,,,2020-03-20,12,3015268.0,87,0,,
Centro-Oeste,DF,,53,,,,2020-03-21,12,3015268.0,100,0,,
Centro-Oeste,DF,,53,,,,2020-03-22,13,3015268.0,117,0,,
Centro-Oeste,DF,,53,,,,2020-03-23,13,3015268.0,133,0,,
Centro-Oeste,DF,,53,,,,2020-03-24,13,3015268.0,160,0,,
Centro-Oeste,DF,,53,,,,2020-03-25,13,3015268.0,160,0,,
Centro-Oeste,DF,,53,,,,2020-03-26,13,3015268.0,200,0,,
Centro-Oeste,DF,,53,,,,2020-03-27,13,3015268.0,230,0,,
Centro-Oeste,DF,,53,,,,2020-03-28,13,3015268.0,260,0,,
Centro-Oeste,DF,,53,,,,2020-03-29,14,3015268.0,289,1,,
Centro-Oeste,DF,,53,,,,2020-03-30,14,3015268.0,312,1,,
Centro-Oeste,DF,,53,,,,2020-03-31,14,3015268.0,332,3,,
Centro-Oeste,DF,,53,,,,2020-04-01,14,3015268.0,355,3,,
Centro-Oeste,DF,,53,,,,2020-04-02,14,3015268.0,370,4,,
Centro-Oeste,DF,,53,,,,2020-04-03,14,3015268.0,402,5,,
Centro-Oeste,DF,,53,,,,2020-04-04,14,3015268.0,454,7,,
Centro-Oeste,DF,,53,,,,2020-04-05,15,3015268.0,468,7,,
Centro-Oeste,DF,,53,,,,2020-04-06,15,3015268.0,473,10,,
Centro-Oeste,DF,,53,,,,2020-04-07,15,3015268.0,492,12,,
Centro-Oeste,DF,,53,,,,2020-04-08,15,3015268.0,509,12,,
Centro-Oeste,DF,,53,,,,2020-04-09,15,3015268.0,527,13,,
Centro-Oeste,DF,,53,,,,2020-04-10,15,3015268.0,555,14,,
Centro-Oeste,DF,,53,,,,2020-04-11,15,3015268.0,579,14,,
Centro-Oeste,DF,,53,,,,2020-04-12,16,3015268.0,614,14,,
Centro-Oeste,DF,,53,,,,2020-04-13,16,3015268.0,638,15,,
Centro-Oeste,DF,,53,,,,2020-04-14,16,3015268.0,651,17,,
Centro-Oeste,DF,,53,,,,2020-04-15,16,3015268.0,682,17,,
Centro-Oeste,DF,,53,,,,2020-04-16,16,3015268.0,716,20,,
Centro-Oeste,DF,,53,,,,2020-04-17,16,3015268.0,746,20,,
Centro-Oeste,DF,,53,,,,2020-04-18,16,3015268.0,762,24,,
Centro-Oeste,DF,,53,,,,2020-04-19,17,3015268.0,827,24,,
Centro-Oeste,DF,,53,,,,2020-04-20,17,3015268.0,872,24,,
Centro-Oeste,DF,,53,,,,2020-04-21,17,3015268.0,881,24,,
Centro-Oeste,DF,,53,,,,2020-04-22,17,3015268.0,946,25,,
Centro-Oeste,DF,,53,,,,2020-04-23,17,3015268.0,963,25,,
Centro-Oeste,DF,,53,,,,2020-04-24,17,3015268.0,989,26,,
Centro-Oeste,DF,,53,,,,2020-04-25,17,3015268.0,1013,26,,
Centro-Oeste,DF,,53,,,,2020-04-26,18,3015268.0,1066,27,,
Centro-Oeste,DF,,53,,,,2020-04-27,18,3015268.0,1146,27,,
Centro-Oeste,DF,,53,,,,2020-04-28,18,3015268.0,1213,28,,
Centro-Oeste,DF,,53,,,,2020-04-29,18,3015268.0,1275,28,,
Centro-Oeste,DF,,53,,,,2020-04-30,18,3015268.0,1356,30,,
Centro-Oeste,DF,,53,,,,2020-05-01,18,3015268.0,1466,30,,
Centro-Oeste,DF,,53,,,,2020-05-02,18,3015268.0,1566,31,,
Centro-Oeste,DF,,53,,,,2020-05-03,19,3015268.0,1649,33,,
Centro-Oeste,DF,,53,,,,2020-05-04,19,3015268.0,1768,33,,
Centro-Oeste,DF,,53,,,,2020-05-05,19,3015268.0,1818,33,,
Centro-Oeste,DF,,53,,,,2020-05-06,19,3015268.0,1906,34,,
Centro-Oeste,DF,,53,,,,2020-05-07,19,3015268.0,2258,35,,
Centro-Oeste,DF,,53,,,,2020-05-08,19,3015268.0,2442,37,,
Centro-Oeste,DF,,53,,,,2020-05-09,19,3015268.0,2576,39,,
Centro-Oeste,DF,,53,,,,2020-05-10,20,3015268.0,2682,42,,
Centro-Oeste,DF,,53,,,,2020-05-11,20,3015268.0,2783,44,,
Centro-Oeste,DF,,53,,,,2020-05-12,20,3015268.0,2979,46,,
Centro-Oeste,DF,,53,,,,2020-05-13,20,3015268.0,3192,48,,
Centro-Oeste,DF,,53,,,,2020-05-14,20,3015268.0,3416,51,,
Centro-Oeste,DF,,53,,,,2020-05-15,20,3015268.0,3787,55,,
Centro-Oeste,DF,,53,,,,2020-05-16,20,3015268.0,4140,56,,
Centro-Oeste,DF,,53,,,,2020-05-17,21,3015268.0,4368,59,,
Centro-Oeste,DF,,53,,,,2020-05-18,21,3015268.0,4619,66,,
Centro-Oeste,DF,,53,,,,2020-05-19,21,3015268.0,4853,72,,
Centro-Oeste,DF,,53,,,,2020-05-20,21,3015268.0,5161,77,,
Centro-Oeste,DF,,53,,,,2020-05-21,21,3015268.0,5542,84,,
Centro-Oeste,DF,,53,,,,2020-05-22,21,3015268.0,5948,90,,
Centro-Oeste,DF,,53,,,,2020-05-23,21,3015268.0,6251,95,,
Centro-Oeste,DF,,53,,,,2020-05-24,22,3015268.0,6638,104,,
